message_id,date,sender_id,first_name,last_name,username,message,reply_to
2397,2025-04-24 21:34:28,-1002328028828,,,,"BOOMGRATULATIONS ✅✅✅

6 wins In a row ✅✅✅✅✅

Too easy ✅

$31,420 in the bag 💼 

Join stake via link http://stake.com/?c=f213c5ba25&offer=banks

Promo code banks 

Let’s go for 10/10

Better than any VIP out there and it’s all free ✅",2394
2396,2025-04-24 20:23:16,-1002328028828,,,,"BOOMGRATULATIONS ✅✅✅

6 wins in a row ✅✅✅✅✅✅",2394
2395,2025-04-24 16:30:41,-1002328028828,,,,,
2394,2025-04-24 10:37:45,-1002328028828,,,,"Double up on Stake 

https://stake.com/sports/home?betId=5b2baaf5-42f1-41be-aaa5-80e900e4853a&modal=bet

REGISTER A STAKE ACCOUNT VIA LINK http://stake.com/?c=f213c5ba25&offer=banks

Use Promo code banks for weekly airdrops and bonuses 

Dm t.me/JoyEpos bet deposit enquiries, 💯 reliable. ✅

Join https://t.me/MrBanksFreeChannel

Here is how to fund your stake account https://t.me/MrBanksFreeChannel/61821

Bet responsibly 🔞",
2393,2025-04-24 10:26:21,-1002328028828,,,,"⚽️ on Stake 

36 odds https://stake.com/sports/home?betId=8bc4382e-9ca9-431d-91a6-99a39e539783&modal=bet

3 odds https://stake.com/sports/home?type=sports&status=active&betId=45858c41-4830-4524-89af-a702c5d4c8d5&modal=bet

REGISTER A STAKE ACCOUNT VIA LINK http://stake.com/?c=f213c5ba25&offer=banks

Use Promo code banks for weekly airdrops and bonuses 

Dm t.me/JoyEpos bet deposit enquiries, 💯 reliable. ✅

Join https://t.me/MrBanksFreeChannel

Here is how to fund your stake account https://t.me/MrBanksFreeChannel/61821

Bet responsibly 🔞",
2392,2025-04-24 10:13:03,-1002328028828,,,,"🏀 on Stake 

202 odds https://stake.com/sports/home?betId=10115d61-91c6-495e-9e12-f956c024de63&modal=bet

11 odds https://stake.com/sports/home?betId=7ed696ed-28a5-41a4-9e16-740cf2bee2ba&modal=bet

REGISTER A STAKE ACCOUNT VIA LINK http://stake.com/?c=f213c5ba25&offer=banks

Use Promo code banks for weekly airdrops and bonuses 

Dm t.me/JoyEpos bet deposit enquiries, 💯 reliable. ✅

Join https://t.me/MrBanksFreeChannel

Here is how to fund your stake account https://t.me/MrBanksFreeChannel/61821

Bet responsibly 🔞",
2391,2025-04-24 09:56:10,-1002328028828,,,,"Tennis 🎾 on Stake 

32 odds https://stake.com/sports/home?betId=2978245d-11a5-4d1c-8ded-9cbf87e78370&modal=bet

18 odds https://stake.com/sports/home?betId=54b1b3a1-3835-4d6e-a1b4-c1d1da81626f&modal=bet

REGISTER A STAKE ACCOUNT VIA LINK http://stake.com/?c=f213c5ba25&offer=banks

Use Promo code banks for weekly airdrops and bonuses 

Dm t.me/JoyEpos bet deposit enquiries, 💯 reliable. ✅

Join https://t.me/MrBanksFreeChannel

Here is how to fund your stake account https://t.me/MrBanksFreeChannel/61821

Bet responsibly 🔞",
2390,2025-04-24 06:25:15,-1002328028828,,,,"My life is a blessing. Every breath I take is a reminder that I have purpose, potential, and power. I am grateful for this journey, and I walk through each day with grace, gratitude, and faith in all that is unfolding for my highest good.",
2389,2025-04-23 15:54:29,-1002328028828,,,,"⚽️ on Stake 

29 odds https://stake.com/sports/home?betId=c1327f97-0c89-4794-91a1-bfa6c152c9cd&modal=bet

25 odds https://stake.com/sports/home?betId=91f95425-7ea7-470e-8e22-360b23a192d1&modal=bet

22 odds https://stake.com/sports/home?betId=e7e55e7b-820a-4830-b923-6f108125ee93&modal=bet

REGISTER A STAKE ACCOUNT VIA LINK http://stake.com/?c=f213c5ba25&offer=banks

Use Promo code banks for weekly airdrops and bonuses 

Dm t.me/JoyEpos bet deposit enquiries, 💯 reliable. ✅

Join https://t.me/MrBanksFreeChannel

Here is how to fund your stake account https://t.me/MrBanksFreeChannel/61821

Bet responsibly 🔞",
2388,2025-04-23 09:00:33,-1002328028828,,,,"🎾 on Stake 

23 odds https://stake.com/sports/home?betId=e159912c-9335-4149-8e8b-bc6c78fa6074&modal=bet

276 odds https://stake.com/sports/home?betId=97b0a472-3dab-4ee6-81bf-4bf9394394cb&modal=bet

22 odds https://stake.com/sports/home?betId=98db7d27-271b-4c17-8bcc-91b47a42c5b7&modal=bet

REGISTER A STAKE ACCOUNT VIA LINK http://stake.com/?c=f213c5ba25&offer=banks

Use Promo code banks for weekly airdrops and bonuses 

Dm t.me/JoyEpos bet deposit enquiries, 💯 reliable. ✅

Join https://t.me/MrBanksFreeChannel

Here is how to fund your stake account https://t.me/MrBanksFreeChannel/61821

Bet responsibly 🔞",
