message_id,date,sender_id,first_name,last_name,username,message,reply_to
34059,2025-04-24 21:07:48,-1001115486688,,,,"Hedera em destaque: preço seguirá em alta após salto de 20%?

https://www.criptofacil.com/hedera-em-destaque-preco-seguira-em-alta-apos-salto-de-20/",
34058,2025-04-24 20:08:19,-1001115486688,,,,"Maior bolsa de derivativos do mundo vai lançar futuros de XRP

https://www.criptofacil.com/maior-bolsa-de-derivativos-do-mundo-vai-lancar-futuros-de-xrp/",
34057,2025-04-24 19:07:53,-1001115486688,,,,"Token dispara 200% após lançamento de rede, airdrop e listagem em exchanges

https://www.criptofacil.com/token-dispara-200-apos-lancamento-de-rede-airdrop-e-listagem-em-exchanges/",
34056,2025-04-24 18:07:46,-1001115486688,,,,"Synthetix realinha incentivos para restaurar paridade da stablecoin sUSD com dólar

https://www.criptofacil.com/synthetix-realinha-incentivos-para-restaurar-paridade-da-stablecoin-susd-com-dolar/",
34055,2025-04-24 17:07:41,-1001115486688,,,,"Metaplanet faz nova compra e supera 5.000 Bitcoins em custódia

https://www.criptofacil.com/metaplanet-faz-nova-compra-e-supera-5-000-bitcoins-em-custodia/",
34054,2025-04-24 16:07:52,-1001115486688,,,,"‘EUA serão o melhor lugar para criptomoedas’, promete novo presidente da SEC

https://www.criptofacil.com/eua-serao-o-melhor-lugar-para-criptomoedas-promete-novo-presidente-da-sec/",
34053,2025-04-24 15:17:52,-1001115486688,,,,"Melhor criptomoeda para comprar agora: 281 já subiram 15%

https://www.criptofacil.com/melhor-criptomoeda-para-comprar-agora-281-ja-subiram-15/",
34052,2025-04-24 14:08:19,-1001115486688,,,,"PayPal pagará 3,7% de rendimento anual para detentores da sua stablecoin

https://www.criptofacil.com/paypal-pagara-37-de-rendimento-anual-para-detentores-da-sua-stablecoin/",
34051,2025-04-24 13:07:50,-1001115486688,,,,"Immutable (IMX) recua forte e indicadores sugerem cautela

https://www.criptofacil.com/immutable-imx-recua-forte-e-indicadores-sugerem-cautela/",
34050,2025-04-24 12:14:07,-1001115486688,,,,"Inferno astral

https://criptofacil.substack.com/p/inferno-astral",
34049,2025-04-24 12:07:18,-1001115486688,,,,"Bitcoin Hoje 24/04/2025: relatório projeta correção do BTC apesar de rali de alta

https://www.criptofacil.com/bitcoin-hoje-24-04-2025/",
34048,2025-04-24 11:07:31,-1001115486688,,,,"Dogecoin em alta: preço pode ir a US$ 0,20 com otimismo no mercado futuro?

https://www.criptofacil.com/dogecoin-em-alta-preco-pode-ir-a-us-020-com-otimismo-no-mercado-futuro/",
34047,2025-04-24 10:12:31,-1001115486688,,,,"Recompras do Tesouro dos EUA levarão Bitcoin a US$ 200 mil, diz Arthur Hayes

https://www.criptofacil.com/recompras-do-tesouro-dos-eua-levarao-bitcoin-a-us-200-mil-diz-arthur-hayes/",
34046,2025-04-23 22:12:52,-1001115486688,,,,"ZEREBRO dispara 200% em 24h e leva SUBBD para corrida do ouro dos tokens de IA

https://www.criptofacil.com/zerebro-dispara-200-em-24h-e-leva-subbd-para-corrida-do-ouro-dos-tokens-de-ia/",
34045,2025-04-23 21:12:24,-1001115486688,,,,"Memecoin Neiro sobe 150% e inicia nova era para memes com compra dos direitos da Doge

https://www.criptofacil.com/memecoin-neiro-sobe-150-e-inicia-nova-era-para-memes-com-compra-dos-direitos-da-doge/",
34044,2025-04-23 20:07:44,-1001115486688,,,,"Bitcoin ultrapassa Google e se torna o 5º ativo mais valioso do mundo

https://www.criptofacil.com/bitcoin-ultrapassa-google-e-se-torna-o-5o-ativo-mais-valioso-do-mundo/",
34043,2025-04-23 19:07:57,-1001115486688,,,,"TRUMP dispara 70% após anúncio de jantar exclusivo com presidente dos EUA para 20 maiores detentores

https://www.criptofacil.com/trump-dispara-70-apos-anuncio-de-jantar-exclusivo-com-presidente-dos-eua-para-20-maiores-detentores/",
34042,2025-04-23 18:07:14,-1001115486688,,,,"SEC encerra processo contra fundador da HEX

https://www.criptofacil.com/sec-encerra-processo-contra-fundador-da-hex/",
34041,2025-04-23 17:07:22,-1001115486688,,,,"Preço do Bitcoin vai chegar a US$ 200 mil ainda este ano, crava Standard Chartered

https://www.criptofacil.com/preco-do-bitcoin-vai-chegar-a-us-200-mil-ainda-este-ano-crava-standard-chartered/",
34040,2025-04-23 16:12:27,-1001115486688,,,,"Baleia lucra US$ 153 milhões apenas fazendo staking na Solana

https://www.criptofacil.com/baleia-lucra-us-153-milhoes-apenas-fazendo-staking-na-solana/",
34039,2025-04-23 15:22:28,-1001115486688,,,,"Bitcoin rompe US$ 90 mil e faz memes de sapos dispararem 20% – Veja 3 alternativas ao Pepe com potencial 1000x

https://www.criptofacil.com/bitcoin-rompe-us-90-mil-e-faz-memes-de-sapos-dispararem-20-veja-3-alternativas-ao-pepe-com-potencial-1000x/",
34038,2025-04-23 14:07:53,-1001115486688,,,,"Fartcoin na liderança do mercado: preço seguirá acima de US$ 1?

https://www.criptofacil.com/fartcoin-na-lideranca-do-mercado-preco-seguira-acima-de-us-1/",
34037,2025-04-23 13:12:24,-1001115486688,,,,"XRP Ledger Foundation emite alerta de segurança para usuários da rede

https://www.criptofacil.com/xrp-ledger-foundation-emite-alerta-de-seguranca-para-usuarios-da-rede/",
34036,2025-04-23 12:22:53,-1001115486688,,,,"Bitcoin Hoje 23/04/2025: analistas projetam BTC a US$ 100 mil e ETH a US$ 2.000

https://www.criptofacil.com/bitcoin-hoje-23-04-2025-analistas-projetam-btc-a-us-100-mil-e-eth-a-us-2-000/",
34035,2025-04-23 12:14:42,-1001115486688,,,,"Habemus Papam

https://criptofacil.substack.com/p/habemus-papam",
34034,2025-04-23 11:12:05,-1001115486688,,,,"ZKSync enfrenta processo por roubo de tecnologia e sofre ataque hacker de US$ 5 milhões

https://www.criptofacil.com/zksync-enfrenta-processo-por-roubo-de-tecnologia-e-sofre-ataque-hacker-de-us-5-milhoes/",
34033,2025-04-23 10:07:31,-1001115486688,,,,"Bitget reverterá transações de token após suspeita de manipulação

https://www.criptofacil.com/bitget-revertera-transacoes-de-token-apos-suspeita-de-manipulacao/",
34032,2025-04-22 22:12:12,-1001115486688,,,,"Binance anuncia airdrop exclusivo de Dolomite (DOLO)

https://www.criptofacil.com/binance-anuncia-airdrop-exclusivo-de-dolomite-dolo/",
34031,2025-04-22 21:02:48,-1001115486688,,,,"XRP pode subir 20% se confirmar sinal de alta, revela análise

https://www.criptofacil.com/xrp-pode-subir-20-se-confirmar-sinal-de-alta-revela-analise/",
34030,2025-04-22 20:07:57,-1001115486688,,,,"POPCAT em alta de 30% e memecoins no radar: 3 memes promissoras com potencial de 10x

https://www.criptofacil.com/popcat-em-alta-de-30-e-memecoins-no-radar-3-memes-promissoras-com-potencial-de-10x/",
34029,2025-04-22 19:12:44,-1001115486688,,,,"ETFs de Bitcoin registram melhor dia desde janeiro

https://www.criptofacil.com/etfs-de-bitcoin-registram-melhor-dia-desde-janeiro/",
34028,2025-04-22 18:08:14,-1001115486688,,,,"XP investimentos lança fundo de Bitcoin

https://www.criptofacil.com/xp-investimentos-lanca-fundo-de-bitcoin/",
34027,2025-04-22 17:08:05,-1001115486688,,,,"Bitcoin se desprende de Wall Street e retoma comportamento similar ao ouro

https://www.criptofacil.com/bitcoin-se-desprende-de-wall-street-e-retoma-comportamento-similar-ao-ouro/",
34026,2025-04-22 16:08:06,-1001115486688,,,,"Novo presidente da SEC assume hoje e decidirá o destino de 72 ETFs de criptomoedas

https://www.criptofacil.com/novo-presidente-da-sec-assume-hoje-e-decidira-o-destino-de-72-etfs-de-criptomoedas/",
34025,2025-04-22 15:08:11,-1001115486688,,,,"Trump Media e Crypto.com oficializam parceria para lançar ETFs e reacendem otimismo com altcoins

https://www.criptofacil.com/trump-media-e-crypto-com-oficializam-parceria-para-lancar-etfs-e-reacendem-otimismo-com-altcoins/",
34024,2025-04-22 14:08:23,-1001115486688,,,,"CEO da Mantra queimará todos os seus tokens após queda de 90% no OM

https://www.criptofacil.com/ceo-da-mantra-queimara-todos-os-seus-tokens-apos-queda-de-90-no-om/",
34023,2025-04-22 13:07:55,-1001115486688,,,,"Memecoin ‘católica’ dispara após falecimento do Papa e disputa de poder no Vaticano

https://www.criptofacil.com/memecoin-catolica-dispara-apos-falecimento-do-papa-e-disputa-de-poder-no-vaticano/",
34022,2025-04-22 12:14:47,-1001115486688,,,,"Golpe em IA do X

https://criptofacil.substack.com/p/golpe-em-ia-do-x",
