message_id,date,sender_id,first_name,last_name,username,message,reply_to
25650,2025-05-07 17:19:12,-1001237194729,,,,"Tomorrow 8 AM Paid 
Topic
APPROXIMATION Pre to Mains",
25649,2025-05-07 17:18:43,-1001237194729,,,,"🔴 Rudra 6.0 – Complete Quant Batch for IBPS RRB 2025-26
✅ 150+ Classes | 1000+ Practice Qs | Pre + Mains Coverage
📅 Starts 1st May

👉 Enroll Now: guidely.in/rudra-complete-quant-batch-2025-26-online-coaching",
25648,2025-05-07 14:29:13,-1001237194729,,,,"YT Class aj nahi hai , Kal n parso ki scheduled h 8 PM",
25647,2025-05-07 13:35:24,-1001237194729,,,,Aaj mockdrill h tm logo k area me idhar 8 bje hai,
25646,2025-05-07 05:26:32,-1001237194729,,,,https://youtube.com/shorts/j4eJKvJEpI4?si=HiOXNSdd-hbF85I7,
25645,2025-05-07 04:19:43,-1001237194729,,,,Another vacancy out for Bank Aspirants,25644
25644,2025-05-07 04:19:29,-1001237194729,,,,https://youtu.be/IulqrnsIgZs,
25643,2025-05-07 03:52:44,-1001237194729,,,,This one is correct,
25642,2025-05-07 03:10:38,-1001237194729,,,,,
25640,2025-05-07 00:44:53,-1001237194729,,,,OPERATION SINDOOR : INDIAN ARMED FORCES CARRIED OUT PRECISION STRIKE AT TERRORIST CAMPS,
25639,2025-05-06 14:33:37,-1001237194729,,,,https://www.youtube.com/live/luZfcke2fVg?si=qipVn3dWMyQMdMmX,
25638,2025-05-06 11:58:42,-1001237194729,,,,https://youtube.com/shorts/ZlSOscRDbH8?feature=share,
25637,2025-05-06 11:17:49,-1001237194729,,,,https://www.youtube.com/live/luZfcke2fVg?si=y2ySjY3uioVx45rD,
25636,2025-05-06 07:28:45,-1001237194729,,,,https://www.youtube.com/live/N9i70-umlSE?si=DZrNPffKBTUtWvrq,
25635,2025-05-06 06:27:10,-1001237194729,,,,https://www.youtube.com/live/luZfcke2fVg?si=y2ySjY3uioVx45rD,
