message_id,date,sender_id,first_name,last_name,username,message,reply_to
7059,2025-05-07 16:04:02,-1001574762382,,,,#FOMC COMING,
7058,2025-05-07 16:01:35,-1001574762382,,,,US30 AFTER✅,7051
7057,2025-05-07 16:00:07,-1001574762382,,,,EURAUD RESPECT 2ND LEVEL✅,7050
7056,2025-05-07 00:29:10,-1001574762382,,,,"XAUUSD BUY 3385
SL 3377
TP 3392
TP 3396
TP 3420",
7055,2025-05-06 21:00:26,-1001574762382,,,,TP3 HIT 220+ PIPS✅✅😍😍,7052
7054,2025-05-06 19:46:18,-1001574762382,,,,TP2 HIT 100+ PIPS✅✅,7052
7053,2025-05-06 17:15:13,-1001574762382,,,,TP HIT 50+ PIPS SET BE✅,7052
7052,2025-05-06 17:00:52,-1001574762382,,,,"XAUUSD BUY 3408/3405
SL 3402
TP 3413
TP 3418
TP 3430",
7051,2025-05-06 16:06:43,-1001574762382,,,,US30✅,
7050,2025-05-06 15:28:55,-1001574762382,,,,EURAUD✅,
7049,2025-05-05 13:38:20,-1001574762382,,,,TP HIT 50+ PIPS SET BE✅,7048
7048,2025-05-05 13:32:19,-1001574762382,,,,"NAS100 BUY 19910
SL 19875
TP 19960
TP 20020
TP 20120",
7047,2025-05-05 05:22:15,-1001574762382,,,,"XAUUSD SELL 3260/3264
SL 3270
TP 3252
TP 3240
TP 3220",
7046,2025-04-30 13:59:30,-1001574762382,,,,TP2 HIT 100+ PIPS✅✅😍😍,7044
7045,2025-04-30 13:54:28,-1001574762382,,,,TP HIT 50+ PIPS✅✅😍😍,7044
7044,2025-04-30 13:49:37,-1001574762382,,,,"NAS100 SELL 19110/19140
SL 19210
TP 19060
TP 19010
TP 18900
TP 18700",
7043,2025-04-30 11:05:18,-1001574762382,,,,TP HIT 70+ PIPS 80+ PIPS RUNNING SET BE,7041
7042,2025-04-30 10:02:38,-1001574762382,,,,SL HIT,7040
7041,2025-04-30 10:02:30,-1001574762382,,,,"XAUUSD SELL 3277/3282
SL 3290
TP 3270
TP 3265
TP 3250",
7040,2025-04-30 09:39:30,-1001574762382,,,,"XAUUSD BUY 3285/3282
SL 3278
TP 3290
TP 3295
TP 3305",
7039,2025-04-30 09:15:55,-1001574762382,,,,GOLD H4✅,
7038,2025-04-29 10:57:24,-1001574762382,,,,TP HIT 65+ PIPS✅✅😍😍,7035
7037,2025-04-29 10:34:38,-1001574762382,,,,35+ PIPS RUNNING😍,7035
7036,2025-04-29 10:31:47,-1001574762382,,,,20+ PIPS RUNNING SET BE✅,7035
7035,2025-04-29 10:28:37,-1001574762382,,,,"XAUUSD BUY 3307.50
SL 3304
TP 3314
TP 3319
TP 3335",
7034,2025-04-29 06:20:59,-1001574762382,,,,GER30 H4 CHART✅,
7033,2025-04-28 16:21:42,-1001574762382,,,,TP3 HIT 280+ PIPS✅✅😍😍,7029
7032,2025-04-28 15:35:04,-1001574762382,,,,200+ PIPS RUNNING CLOSE 80% TRADE,7029
7031,2025-04-28 15:23:18,-1001574762382,,,,TP2 HIT 100+ PIPS✅✅😍😍,7029
7030,2025-04-28 15:09:05,-1001574762382,,,,TP HIT 60+ PIPS RUNNING 80 PIPS SET BE✅,7029
7029,2025-04-28 14:52:16,-1001574762382,,,,"SL 40360
TP 40220
TP 40180
TP 40000",7028
7028,2025-04-28 14:51:22,-1001574762382,,,,US30 SELL 40280,
7027,2025-04-28 06:23:29,-1001574762382,,,,Use small lot,
7026,2025-04-28 06:23:23,-1001574762382,,,,"XAUUSD BUY 3293/3290
SL 3287
TP 3298
TP 3303
TP 3315",
7025,2025-04-27 12:09:59,-1001574762382,,,,ALL CHART EXPLANATION IN VIP GROUP👍,
7024,2025-04-27 12:09:06,-1001574762382,,,,BTCUSD D1 CHART✅,
7023,2025-04-27 12:08:29,-1001574762382,,,,GOLD H4 CHART✅,
7022,2025-04-27 12:08:11,-1001574762382,,,,NAS100 H4 CHART✅,
7021,2025-04-25 14:27:25,-1001574762382,,,,FRIDAY VIP PERFORMANCE,
7020,2025-04-25 14:27:06,-1001574762382,,,,"XAUUSD 65+ PIPS PROFIT 
XAUUSD 50+ PIPS PROFIT 
XAUUSD 120+ PIPS PROFIT 
XAUUSD 240+ PIPS PROFIT 
US30       60+ PIPS PROFIT 
US30.      70+ PIPS PROFIT 
US30.     180+ PIPS PROFIT 
XAUUSD 50+ PIPS PROFIT

TOTAL PROFIT 835+ PIPS
LOSS  00",
7011,2025-04-25 06:00:20,-1001574762382,,,,TP3 HIT 220+ PIPS✅✅😍😍,7005
7010,2025-04-25 05:49:20,-1001574762382,,,,170+ PIPS RUNNING CLOSE YOUR 80% TRADE✅,7004
7009,2025-04-25 05:46:46,-1001574762382,,,,TP2 HIT 120+ PIPS✅✅😍😍,7005
7008,2025-04-25 05:43:35,-1001574762382,,,,TP HIT 70+ PIPS✅✅😍😍,7005
7007,2025-04-25 05:41:27,-1001574762382,,,,50+ PIPS RUNNING😍 CLOSE SOME PROFIT,7004
7006,2025-04-25 05:39:05,-1001574762382,,,,RUNNING 30+ PIPS SET BE,7004
7005,2025-04-25 05:37:44,-1001574762382,,,,"TP 3310
TP 3305
TP 3295",7004
7004,2025-04-25 05:35:40,-1001574762382,,,,"XAUUSD SELL 3315/3317
SL 3320",
7003,2025-04-23 15:33:34,-1001574762382,,,,US30 TP HIT 1020 PIPS✅✅😍😍,6986
7002,2025-04-23 15:28:27,-1001574762382,,,,GOLD GIVE US GOOD MOVE TODAY HIT OUR TARGET✅,6989
7001,2025-04-23 14:36:18,-1001574762382,,,,40+ PIPS RUNNING SET BE,6999
7000,2025-04-23 14:26:13,-1001574762382,,,,"SL 3285
TP 3270
TP 3268
TP 3250",6999
6999,2025-04-23 14:25:25,-1001574762382,,,,XAUUSD SELL 3278,
6998,2025-04-23 13:40:44,-1001574762382,,,,TP3 HIT 440+ PIPS✅✅😍😍,6991
6997,2025-04-23 12:13:00,-1001574762382,,,,TP2 HIT 190+ PIPS✅✅😍😍,6991
6996,2025-04-23 12:10:00,-1001574762382,,,,TP HIT 140+ PIPS✅✅😍😍,6991
6995,2025-04-23 11:54:18,-1001574762382,,,,80+ PIPS RUNNING,6991
6994,2025-04-23 11:54:06,-1001574762382,,,,SET BE 3334 AND CLOSE FIRST TRADE,6991
6993,2025-04-23 11:53:19,-1001574762382,,,,RUNNING 50+ PIPS FORM 3334,6991
6992,2025-04-23 11:07:31,-1001574762382,,,,USE small lot,
6991,2025-04-23 11:07:26,-1001574762382,,,,"XAUUSD SELL 3327/3334
SL 3340
TP 3320
TP 3315
TP 3290",
6990,2025-04-23 05:46:55,-1001574762382,,,,XAGUSD✅,
6989,2025-04-23 05:46:48,-1001574762382,,,,GOLD CAN DOWN MORE✅,
6988,2025-04-23 05:46:39,-1001574762382,,,,NAS100 ALSO SAME MOVE✅,6987
6987,2025-04-23 05:46:39,-1001574762382,,,,Nas100 looking for buy,
6986,2025-04-23 05:46:26,-1001574762382,,,,US30 500+ PIPS MOVE✅,6985
6985,2025-04-23 05:46:26,-1001574762382,,,,Us30 can hold above then we see buy ENTRY,
6979,2025-04-16 14:44:38,-1001574762382,,,,TP2 HIT 100+ PIPS✅✅😍😍,6976
6978,2025-04-16 14:25:59,-1001574762382,,,,TP HIT 50+ PIPS✅✅😍😍,6976
6977,2025-04-16 14:24:54,-1001574762382,,,,RUNNING PROFIT✅,6976
6976,2025-04-16 14:08:01,-1001574762382,,,,"SL 18365
TP 18490
TP 18540
TP 18800",6975
6975,2025-04-16 14:07:15,-1001574762382,,,,NAS100 BUY 18440,
6974,2025-04-16 11:57:23,-1001574762382,,,,IF USDJPY HOLD THIS AREA WE CAN SEE BUY OPPORTUNITY,6969
6973,2025-04-16 11:56:31,-1001574762382,,,,Signal posted in vip,
6972,2025-04-16 11:56:23,-1001574762382,,,,Also You can check this signal market create HL (Higher low)previous low our SL,
6971,2025-04-16 11:56:17,-1001574762382,,,,Signal posted in vip,
6970,2025-04-16 11:56:03,-1001574762382,,,,You can check market create HL (Higher low) previous low our SL,
6969,2025-04-15 10:46:38,-1001574762382,,,,USDJPY H1✅,
6968,2025-04-15 10:31:42,-1001574762382,,,,TP3 HIT 150+ PIPS✅✅😍😍,6956
6967,2025-04-15 08:11:41,-1001574762382,,,,TP2 HIT 110+ PIPS✅✅😍😍,6964
6966,2025-04-15 08:01:16,-1001574762382,,,,TP HIT 60+ PIPS✅✅😍😍,6964
6965,2025-04-15 07:54:38,-1001574762382,,,,30+ PIPS RUNNING SET BE✅,6964
6964,2025-04-15 07:46:25,-1001574762382,,,,"XAUUSD BUY 3218/3214
SL 3208
TP 3224
TP 3229
TP 3240",
6963,2025-04-15 07:42:12,-1001574762382,,,,YOU CAN CHECK GOLD MOVE GOLD OVERALL BULLISH TREND LOOKING ONLY BUY OPPORTUNITY ✅✅,6952
6962,2025-04-15 07:40:19,-1001574762382,,,,GBPCAD NICE MOVE ALMOST HIT OUR TARGET ✅✅,6953
6960,2025-04-14 10:40:32,-1001574762382,,,,90+ PIPS RUNNING SET BE AND KEEP HOLD✅,6956
6959,2025-04-14 09:03:08,-1001574762382,,,,TP2 HIT 70+ PIPS✅✅😍😍,6956
6958,2025-04-14 08:01:20,-1001574762382,,,,TP HIT 40+ PIPS✅✅😍😍,6956
6957,2025-04-14 07:44:22,-1001574762382,,,,SMALL LOT,
6956,2025-04-14 07:44:18,-1001574762382,,,,"GBPJPY BUY 187.900
SL 187.100
TP 188.300
TP 188.600
TP 189.400",
