message_id,date,sender_id,first_name,last_name,username,message,reply_to
4399,2025-04-21 15:02:16,-1001255157793,,,,,
4398,2025-04-21 15:02:16,-1001255157793,,,,,
4397,2025-04-21 15:02:16,-1001255157793,,,,,
4396,2025-04-21 15:02:16,-1001255157793,,,,,
4395,2025-04-21 15:02:16,-1001255157793,,,,"Assalomu alaykum

🔥yangi mahsulotimiz keldi🔥

Gidrox Brendidan Gazon o'radigan apparatimiz keldi...   

Brend: GIDROX

Model: GD-38 with cable

QUVVATI: 1400 watt

Kuchlanishi: 220 volt...

Buyurtma berishga shoshiling!!!🔥",
4394,2025-04-16 12:03:54,-1001255157793,,,,,
4393,2025-04-16 12:03:54,-1001255157793,,,,,
4392,2025-04-16 12:03:54,-1001255157793,,,,,
4391,2025-04-16 12:03:54,-1001255157793,,,,,
4390,2025-04-16 12:03:54,-1001255157793,,,,,
4389,2025-04-16 12:03:54,-1001255157793,,,,,
4388,2025-04-16 12:03:54,-1001255157793,,,,,
4387,2025-04-16 12:03:54,-1001255157793,,,,"Assalomu alaykum

🔥yangi mahsulotimiz keldi🔥

LEO Brendidan basseyn uchun mahsus nasosimiz keldi...   

Brend: LEO

Model: XKP856

H max - 12.5 m

Q max - 16.5 m3

QUVVATI: 850 WATT

Kuchlanishi: 220 volt...

Buyurtma berishga shoshiling!!!🔥",
4386,2025-04-16 06:25:01,-1001255157793,,,,,
4385,2025-04-16 06:25:01,-1001255157793,,,,,
4384,2025-04-16 06:25:01,-1001255157793,,,,,
4383,2025-04-16 06:25:01,-1001255157793,,,,,
4382,2025-04-16 06:25:01,-1001255157793,,,,,
4381,2025-04-16 06:25:01,-1001255157793,,,,"Assalomu alaykum

🔥yangi mahsulotimiz keldi🔥

LEO Brendidan sizlar uchun mahsus 200WQ250-6-7,5/4P suv nasosi...   

Brend: LEO

Model: 200WQ250-6-7,5/4P

H - 6 m 

Q - 250 m3 

Quvvati: 7,5 kw

Kuchlanishi: 380 volt

Buyurtma berishga shoshiling!!!🔥",
4380,2025-04-16 06:25:01,-1001255157793,,,,,
4379,2025-04-16 05:55:56,-1001255157793,,,,,
4378,2025-04-16 05:55:56,-1001255157793,,,,"Assalomu alaykum

🔥yangi mahsulotimiz keldi🔥

LEO Brendidan sizlar uchun mahsus LVR120-3 suv nasosi...   

Brend: LEO

Model: LVR120-3

H - 61 m 

Q - 120 m3 

Quvvati: 30 kw

Kuchlanishi: 380 volt

Buyurtma berishga shoshiling!!!🔥",
4377,2025-04-16 05:55:56,-1001255157793,,,,,
4376,2025-04-16 05:55:56,-1001255157793,,,,,
4375,2025-04-16 05:55:56,-1001255157793,,,,,
4374,2025-04-16 05:50:58,-1001255157793,,,,,
4373,2025-04-16 05:50:58,-1001255157793,,,,,
4372,2025-04-16 05:50:58,-1001255157793,,,,"Assalomu alaykum

🔥yangi mahsulotimiz keldi🔥

LEO Brendidan sizlar uchun mahsus LVR120-5-1 suv nasosi...   

Brend: LEO

Model: LVR120-5-1

H - 97 m 

Q - 120 m3 

Quvvati: 45 kw

Kuchlanishi: 380 volt

Buyurtma berishga shoshiling!!!🔥",
4371,2025-04-16 05:50:58,-1001255157793,,,,,
4370,2025-04-16 05:50:58,-1001255157793,,,,,
4369,2025-04-16 05:45:41,-1001255157793,,,,,
4368,2025-04-16 05:45:41,-1001255157793,,,,,
4367,2025-04-16 05:45:41,-1001255157793,,,,,
4366,2025-04-16 05:45:41,-1001255157793,,,,,
4365,2025-04-16 05:45:41,-1001255157793,,,,"Assalomu alaykum

🔥yangi mahsulotimiz keldi🔥

LEO Brendidan sizlar uchun mahsus LVR64-3 suv nasosi...   

Brend: LEO

Model: LVR64-3

H - 66,5 m 

Q - 64 m3 

Quvvati: 18,5 kw

Kuchlanishi: 380 volt

Buyurtma berishga shoshiling!!!🔥",
4364,2025-04-16 05:34:23,-1001255157793,,,,,
4363,2025-04-16 05:34:23,-1001255157793,,,,,
4362,2025-04-16 05:34:23,-1001255157793,,,,,
4361,2025-04-16 05:34:23,-1001255157793,,,,"Assalomu alaykum

🔥yangi mahsulotimiz keldi🔥

LEO Brendidan sizlar uchun mahsus 100WQ100-36-22/4 suv nasosi...   

Brend: LEO

Model: 100WQ100-36-22/4

H - 36 m 

Q - 100 m3 

Quvvati: 22 kw

Kuchlanishi: 380 volt

Buyurtma berishga shoshiling!!!🔥",
4360,2025-04-16 05:23:33,-1001255157793,,,,,
4359,2025-04-16 05:23:33,-1001255157793,,,,,
4358,2025-04-16 05:23:32,-1001255157793,,,,,
4357,2025-04-16 05:23:32,-1001255157793,,,,"Assalomu alaykum

🔥yangi mahsulotimiz keldi🔥

LEO Brendidan sizlar uchun mahsus 200WQ300-21-30/4P suv nasosi...   

Brend: LEO

Model: 200WQ300-21-30/4P

H - 21 m 

Q - 300 m3 

Quvvati: 30 kw

Kuchlanishi: 380 volt

Buyurtma berishga shoshiling!!!🔥",
4356,2025-04-16 05:13:08,-1001255157793,,,,,
4355,2025-04-16 05:13:08,-1001255157793,,,,,
4354,2025-04-16 05:13:08,-1001255157793,,,,,
