message_id,date,sender_id,first_name,last_name,username,message,reply_to
19034,2025-04-24 16:16:43,-1001337895647,,,,,
19033,2025-04-24 16:09:30,-1001337895647,,,,"РБК Крипто признано ведущим крипто-СМИ по версии Blockchain Life Awards 2025

Редакция РБК Крипто получила награду в номинации «Ведущее СМИ в сфере криптовалют» по итогам премии Blockchain Life Awards 2025. Церемония прошла в рамках конференции Blockchain Forum 2025.

Благодарим всех читателей и подписчиков, кто поддержал нас голосом, и организаторам форума за признание. Мы продолжим делать новости точно, быстро и по делу — как и всегда.

💸 Подписывайтесь на наш канал и присоединяйтесь к участникам нашего форума в Telegram!",
19032,2025-04-24 15:22:14,-1001337895647,,,,"🇷🇺 В Госдуму внесен законопроект о признании криптовалюты имуществом для УК

Правительство внесло в Госдуму законопроект, согласно которому криптовалюта (цифровая валюта) будет официально признана имуществом в рамках уголовного и уголовно-процессуального кодексов РФ. Документ зарегистрирован под номером 902782-8.

Сейчас криптовалюта уже рассматривается как имущество в рамках законодательства о противодействии отмыванию доходов и коррупции. Однако в уголовном праве такой статус отсутствует. Это, как говорится в пояснительной записке, затрудняет расследование преступлений с использованием цифровых активов и применение имущественных мер в рамках уголовных дел.

Законопроект предусматривает дополнение УПК новой статьей 164(2), которая определит порядок действий следователя или дознавателя при выявлении цифровой валюты. Если она подлежит изъятию и признанию вещественным доказательством, действия будут проводиться с участием специалиста, который «будет определять меры по обеспечению сохранности активов с учетом их технических особенностей».

Документ также вводит норму, по которой арест цифровой валюты означает запрет на проведение с ней операций. Только изъятие физического носителя или перевод на другой адрес не гарантируют безопасность активов. У третьих лиц может быть доступ к ключам, а также могут существовать способы восстановления контроля.

Порядок хранения, учета и перевода изъятой цифровой валюты планируется закрепить в отдельных нормативных правовых актах.

Присоединяйтесь к форуму РБК Крипто | Подписаться на канал",
19031,2025-04-24 15:04:28,-1001337895647,,,,"Tether увеличила долю в футбольном клубе «Ювентус» 

Tether объявила, что увеличила свою долю в футбольном клубе «Ювентус» с 8,2% до 10,12% акционерного капитала. Также она заявила о готовности участвовать в любых будущих вливаниях капитала, чтобы избежать размывания своей позиции. Компания купила миноритарную долю в футбольном клубе в феврале. Сумма сделки и точный размер доли не раскрывались.

При появлении новости курс фанатского токена JUV подскочил более чем на 40%, но затем быстро скорректировался.

Помимо того, что Tether стоит за крупнейшим стейблкоином USDT, компания инвестирует в различные отрасли, включая спорт, майнинг и медиа. По словам главы Tether Паоло Ардоино, «Ювентус» «способен стать лидером как на поле, так и в использовании технологий для повышения вовлеченности болельщиков и финансовой устойчивости».

Присоединяйтесь к форуму РБК Крипто | Подписаться на канал",
19030,2025-04-24 13:42:27,-1001337895647,,,,"Хайлайты Blockchain Forum 2025. Антон Ткачев о том, чего не хватает российской отрасли майнинга

Ответ на самом деле простой. Майнинговая отрасль очень молодая, и не хватает времени. А зачем это время нужно? Сейчас вот буквально недавно, несколько месяцев назад, отрасль начала платить налоги. Это первое — проверить, насколько отрасль может быть дисциплинированной и выстроенной в государственных отраслях в целом. 

Период сравнения. Сколько должно получить государство с учетом энергомощностей, которые идут в майнинг, и сколько майнеры заплатили, это будет одним из главных факторов принятия решений, касающихся, с точки зрения простоты, отношения к этой отрасли.

Антон Ткачев — первый зампред Комитета по информационной политике, информационным технологиям и связи и участник панельной сессии «Легализация, борьба с нелегальным майнингом, энергетические проблемные регионы и инвестиционные тренды. Что ждет российский майнинг в 2025 году?» на Blockchain Forum 2025.

Присоединяйтесь к форуму РБК Крипто | Подписаться на канал",
19028,2025-04-24 13:38:03,-1001337895647,,,,"Хайлайты Blockchain Forum 2025. Антон Царенок о популярных монетах у российских майнеров

Майнят, что считается в целом выгодным для майнинга. Есть всего сейчас три основных направления. Направление номер один — это, конечно же, биткоин, это безоговорочный лидер. Дальше это Litecoin и Dogecoin, а также монеты другие на этом же алгоритме, которые могут добываться одновременно. Да, их порядка 80.

И на третье место я бы поставил также монету Kaspa. Многие розничные майнеры активно тоже ее добывают. Но если мы говорим о промышленных майнерах, об очень крупных игроках, то большая часть из них выбирают, конечно же, добычу биткоина.

Антон Царенок — директор по развитию ViaBTC и участник панельной сессии «Легализация, борьба с нелегальным майнингом, энергетические проблемные регионы и инвестиционные тренды. Что ждет российский майнинг в 2025 году?» на Blockchain Forum 2025.

Присоединяйтесь к форуму РБК Крипто | Подписаться на канал",
19027,2025-04-24 13:09:01,-1001337895647,,,,"Хайлайты Blockchain Forum 2025. Выставочный зал со стендами

На конференции представлены биржи, майнеры, кошельки, обменники и другие криптосервисы.

Присоединяйтесь к форуму РБК Крипто | Подписаться на канал",
19026,2025-04-24 12:28:14,-1001337895647,,,,"Хайлайты Blockchain Forum 2025. Сергей Менделеев о блокировке средств на биржах

Если вы где-то решили обменять по выгодному курсу, и приходят проблемы, вы обязательно должны знать, кому эти проблемы потом переадресовать. Потому что если у вас заблокировали криптовалюту на какой-нибудь азиатской бирже и от вас помимо source of funds (то есть объяснить, откуда у вас деньги на эту криптовалюту) требуют объяснить, где вы ее взяли, у кого вы ее взяли. Фамилию, имя, отчество, да, так сказать, паспортные данные и так далее. У вас все эти вещи должны быть.

Вы должны сказать о том, что да, я ее купил на какой-то бирже, или я ее купил на P2P-секции, перевел деньги со своей карточки, вот, на такие-то реквизиты. Человека зовут Вася, вот его карточка, вот его номер телефона, вот его фамилия, имя, отчество, вот его паспортные данные.

Сергей Менделеев — Основатель и руководитель биржи Exved и участник панельной сессии РБК «Инвестиционные возможности в криптовалютном мире: перспективы для России» на Blockchain Forum 2025.

Присоединяйтесь к форуму РБК Крипто | Подписаться на канал",
19025,2025-04-24 12:08:59,-1001337895647,,,,"Хайлайты Blockchain Forum 2025. Дмитрий Мачихин на вопрос о возможности создания российского крипторезерва

Здесь очень важный момент. Нужно ли покупать биткоин иным путем и накапливать его? Да. Просто называть это резервами нельзя. Это другое. Плюс, обращу ваше внимание на такой важный момент, как «русский криптослед». Если есть какое-то место, где хранятся биткоины, имеют ассоциированную связь даже не обязательно с Россией, а с любой сущностью, с любым правительством, биржей и так далее, то рано или поздно такие кошельки становятся объектом очень пристального внимания.

Дмитрий Мачихин — основатель AML-сервиса BitOK и участник панельной сессии РБК «Инвестиционные возможности в криптовалютном мире: перспективы для России» на Blockchain Forum 2025.

Присоединяйтесь к форуму РБК Крипто | Подписаться на канал",
19024,2025-04-24 12:04:56,-1001337895647,,,,"Хайлайты Blockchain Forum 2025. Александр Шадрин о регулировании майнинга в России

Если раньше это были отдельные физические лица и энтузиасты, которые закупали оборудование, как-то, кое-где размещались, какие-то юридические лица рисковали, пробуя те или иные способы взаимодействия. Они лишь сформировали практику, да, где-то больше отрицательную, очень редко положительную, по налогообложению, то сейчас все изменилось.

Сейчас у нас установлены изменения в федеральные законы. У нас есть подзаконные акты, которые говорят, как физические лица, которых ФНС признают хобби-майнерами, в определенных лимитах могут работать. У нас есть ИП, у нас есть юридические лица, для которых эти правила прописаны от и до.

Александр Шадрин — GR-директор Promminer и участник панельной сессии РБК «Инвестиционные возможности в криптовалютном мире: перспективы для России» на Blockchain Forum 2025.

Присоединяйтесь к форуму РБК Крипто | Подписаться на канал",
