message_id,date,sender_id,first_name,last_name,username,message,reply_to
45589,2025-04-22 15:21:49,-1001135816549,,,,"WEDNESDAY (23.04.2025) TimeTable:

B3 OFFLINE BATCH:
10:30am-11:30am : LR (Zoom)

C1 NEW OFFLINE BATCH:
7:00am-8:30am QA
9:15am-10:15am LR
10:15am-11:00am ENG

C2 ONLINE BATCH:
8:00am-9:00am LR
9:15am-10:00am ENG 
10:15am-11:45am QA

YouTube LIVE:
11:30am-12:00pm - EMAIL WRITING FOR SBI PO MAIN EXAM 2025

OFFLINE SCHOLARSHIP BATCH :
8:00am-9:00am ENG
9:00am-10:00am QA
10:15am-11:15am GA

SPEED BOOSTER SESSION:
6:00pm- 6:45pm C2 ONLINE

CONCEPT BOOSTER SESSION
4:00pm-5:00pm Percentage :-3)

TELEGRAM LIVE:
7:00am-8:00am ENG (Reading+Vocab)
9:00am-10:00am ENG (Quizzes)
9:30am-11:00am QA (MAINS) 
9:30am-11:00am (Basic English)
2:00pm-3:30pm LR (PRE+MAINS)

ONLINE DOUBT CLEARING:
5:00pm-7:00pm Purandar Sir 

OFFLINE DOUBT CLEARING:
10:00am-11:00am Rahul Sir (Quant)
9:00am-11:00am Rishikesh Sir (English)
3:00pm-6:00pm Rukhsana Ma'am (Basic English)
4:30pm-6:30pm Isaak Sir (Basic English)",
45588,2025-04-22 13:46:55,-1001135816549,,,,"🔥VERY IMP VIDEOS🔥

1. NEW BATCH:
https://youtu.be/BXAUJjdTXfM

2.WT 250 : Study Plan 2025
https://youtu.be/RKYEgvnF9s4?si=ZIxyrlfbwoBKid1G

3. MOCK TEST STRATEGY & ANALYSIS:
https://youtu.be/x0fOZEi4BPA

4. PRESSURE HANDLING ISSUES (WT 77):
https://youtu.be/7mbKzj17n8k

5. STUDY PLAN (WT 200):
https://youtu.be/Pw-FS6dum_I

6. PRE MAINS ISSUES (WT 147):
https://youtu.be/niV3Gh6uo3A

7. REASONING Doubts by Yash Sir:
https://youtu.be/xE7BWHOseEQ

8. ENGLISH Score Mindset:
https://youtube.com/live/WD5jSfXGgfs

9. How to Read a Book:
https://youtube.com/live/A29LPSD20VI

10. IMP NUMBER SERIES:
https://youtu.be/nxUzAP2HnN8

11. VERY IMP QUANT MAINS PLAYLIST:
https://youtube.com/playlist?list=PLsQGo6pudm-5hWVWSjM9-X__DET6cszEF

12. QUANT MAINS LEVEL DI & CASELET PLAYLIST:
https://www.youtube.com/playlist?list=PLsQGo6pudm-7lJaXWgK05SE76PH63tp2V

13. WORD PROBLEMS PHOBIA:
https://youtu.be/SjNF3zJfVkg

14. VARIABLE BASED WP & DI CASELET PLAYLIST:
https://youtube.com/playlist?list=PLsQGo6pudm-77x6eOcv_L7sUvDKuhf2lJ

15. ENGLISH MOCK ANALYSIS:
https://www.youtube.com/live/o4VTi9b2YTY

16. Arithmetic (WORD PROBLEMS):
Part 1] https://youtu.be/SDgHj0j-CvA
Part 2] https://youtu.be/3b31-sVcclE

17. CRITICAL REASONING FOR 2024 👇🏻👇🏻
Full Playlist : https://www.youtube.com/playlist?list=PLsQGo6pudm-5EJUau6rH6HuFkurzfkchC

18. SSA's PRIME ACCESS : Can Non-SSA be the part of SSA's Activities ?
https://youtu.be/W5ulJ1gnZGM",
45587,2025-04-22 11:32:24,-1001135816549,,,,"SSA FIESTA 8 🎉

Every word on this stage echoes dreams, discipline & dedication. SSA is where futures are shaped 💖

https://youtu.be/6V8rZM3Htx4",
45586,2025-04-22 10:39:03,-1001135816549,,,,🔥LIVE🔥,45585
45585,2025-04-22 05:02:10,-1001135816549,,,,"WT 262 | UCO LBO Result, IDBI JAM Result, SBI PO Mains, HDFC PO Exam | 22.04.2025 #ssa #shubhamsir 
_______________________________________
https://youtube.com/live/55udQIGV0Lk

https://youtube.com/live/55udQIGV0Lk
_______________________________________

📣 Tap on ""Notify Me"" to get live Notification 📣",
45584,2025-04-22 04:29:55,-1001135816549,,,,"SSA FIESTA 8 🎉

TRULY INSPIRING WORDS from Parents ❤️ | What Makes SSA More Than Just a Coaching Class?

https://youtu.be/uQRFsf-2uDM",
45583,2025-04-22 02:39:33,-1001135816549,,,,QA BASIC TASK 202,
45582,2025-04-22 02:32:00,-1001135816549,,,,DI & CASELET 558,
45581,2025-04-22 01:50:42,-1001135816549,,,,"ARTICLE#04

Turning Challenges into Opportunities

Life is a journey filled with obstacles, but it is our response to these challenges that defines who we are. Whether it is overcoming personal fears, pushing through professional setbacks, or striving to achieve ambitious goals, each challenge holds an opportunity for growth. This essay explores the power of resilience, the importance of setting goals, and the strength we gain by never giving up.

The Power of Resilience
Resilience is the cornerstone of success. When faced with adversity, it is easy to feel defeated. However, those who persist despite setbacks develop an unshakable strength. I once faced a significant challenge when I failed an important exam during my academic career. While the initial failure was disheartening, I chose to see it as an opportunity to learn and grow. By analyzing my mistakes and dedicating myself to consistent study, I not only passed the exam on my next attempt but also gained a deeper understanding of my capabilities.

The Importance of Goals
Setting clear and achievable goals is vital for maintaining motivation. Goals provide a roadmap, ensuring that every step taken leads closer to a desired outcome. When I decided to pursue my dream of becoming a writer, I set incremental goals: writing daily, submitting work for feedback, and participating in writing workshops. Each milestone not only brought me closer to my dream but also reinforced my determination to keep moving forward.

The Strength in Persistence
Persistence is the bridge between goals and achievements. Success rarely comes without effort, and perseverance often requires enduring periods of uncertainty and self-doubt. For example, athletes train tirelessly for years to achieve excellence, entrepreneurs face countless rejections before finding success, and artists refine their craft through repetitive practice. The key is to remain steadfast, even when progress seems slow.

Life’s challenges may seem insurmountable at times, but they are opportunities in disguise. By cultivating resilience, setting meaningful goals, and persisting in the face of obstacles, we can turn even the most daunting difficulties into stepping stones for success. As I continue my journey, I am reminded that every setback holds the promise of a stronger comeback. Through determination and hard work, we can achieve greatness.",
45580,2025-04-22 01:34:02,-1001135816549,,,,C.N.A. 22-April-2025,
45579,2025-04-22 00:28:01,-1001135816549,,,,Good Morning SSA ✨,
45578,2025-04-21 18:24:48,-1001135816549,,,,"Dear students,

SSA congratulates all those who have successfully CLEARED IDBI JAM ""GRADE O"" EXAM.. 💐💐

Many students are trying to contact us regarding various queries about Waiting List & JOINING PROCESS. Therefore, instead of replying everybody individually, we have created a private telegram group.

SSA STAFF will attend query in this group and also add our alumni who are currently working in IDBI. These SENIOR students will assist you in clearing any doubt with respect to IDBI DV (DOCUMENT VERIFICATION) JOINING PROCESS etc.

All the students who have cleared the IDBI Grade 'O' Exam are advised to contact OM Sir via TELEGRAM (9284175192) so that you can be added to this group.

(Kindly mention Your Complete Name.. Result Status : WAITING/CLEARED..)",45574
45577,2025-04-21 17:02:07,-1001135816549,,,,✨,
45576,2025-04-21 15:46:41,-1001135816549,,,,"Dear students,

SSA congratulates all those who have successfully cleared UCO BANK LBO  EXAM..💐💐

Many students are trying to contact us regarding various queries about INTERVIEW SESSIONS (ONLINE & OFFLINE). Therefore, instead of replying everybody individually, we have created a private telegram group.


All the students who have cleared the UCO BANK LBO Exam are advised to contact AJINKYA Sir via TELEGRAM (9503058758) so that you can be added to this group.",45572
45575,2025-04-21 14:26:18,-1001135816549,,,,"TUESDAY (22.04.2025) TimeTable:

B3 OFFLINE BATCH:
10:30am-11:30am : LR (Zoom)

C1 NEW OFFLINE BATCH:
7:00am-8:30am QA
9:15am-10:15am LR
10:15am-11:00am ENG

C2 ONLINE BATCH:
8:00am-9:00am LR
9:15am-10:00am ENG 
10:15am-11:45am QA

MBA CET ONLINE BATCH : 
8:30am-9:15am - INTERVIEW PREPARATION ONLINE SESSION FOR MBA ASPIRANTS (Zoom)

OFFLINE SCHOLARSHIP BATCH :
8:00am-9:00am QA
9:00am-10:00am ENG
10:15am-11:15am GA

SPEED BOOSTER SESSION:
6:00pm- 6:45pm C2 ONLINE

CONCEPT BOOSTER SESSION
4:00pm-5:00pm Percentage :-2)

TELEGRAM LIVE:
7:00am-8:00am ENG (Reading+Vocab)
9:00am-10:00am ENG (Quizzes)
9:30am-11:00am QA (MAINS) 
9:30am-11:00am (Basic English)
2:00pm-3:30pm LR (PRE+MAINS)

ONLINE DOUBT CLEARING:
5:00pm-7:00pm Purandar Sir 

OFFLINE DOUBT CLEARING:
9:00am-10:00am Rahul Sir (Quant)
10:00am-12:00pm Rishikesh Sir (English)
3:00pm-6:00pm Rukhsana Ma'am (Basic English)
4:30pm-6:30pm Isaak Sir (Basic English)",
45574,2025-04-21 14:18:11,-1001135816549,,,,"🎯 IDBI JAM FINAL RESULT OUT

https://apps.idbibank.in/rs-executive02022017.asp.   ",
45573,2025-04-21 13:31:48,-1001135816549,,,,"""No need to look for any additional sources to study or practice. Simply attend every SSA session on Telegram from morning to evening, practice diligently, work on improving your speed, compare your answers with others to assess your competition, and ask your doubts to the respected mentor conducting the session.""",
45572,2025-04-21 12:18:42,-1001135816549,,,,"✅ UCO BANK LBO DV, LPT & Interview Admit Card 


https://ibpsonline.ibps.in/ucolbodec24/lptcla_apr25/login.php?appid=035e5e360c4dd1d02077e65eccd39c51",45571
45571,2025-04-21 12:17:42,-1001135816549,,,,❇️ UCO BANK LBO RESULT OUT,
45570,2025-04-21 11:28:55,-1001135816549,,,,"SSA FIESTA 8 🎉

In Pursuit for Better Future BY YASH SIR | Truly INSPIRING WORDS for SSA #WordsThatMatter #YashSir

https://youtu.be/DmR_QpCJDdk",
45568,2025-04-21 05:06:56,-1001135816549,,,,"Important Videos for Descriptive Writing in Banking

1.English Descriptive Writing - Session 1
Click here

2.English Descriptive Writing - Session 2
Click here

3.Essay Writing
Click here

4.Letter Writing
Click here

5.Precis Writing
Click here

6.Quest POD 83 - Descriptive Writing 
Click here

7.Descriptive Writing IBPS PO Mains 2024 
Click here",
45567,2025-04-21 04:28:55,-1001135816549,,,,"SSA FIESTA 8 🎉

SSA is not just about cracking exams… it’s about building unstoppable mindsets #ssa #motivation

https://youtu.be/gEZBpjpnNBM",
45566,2025-04-21 02:37:26,-1001135816549,,,,QA BASIC TASK 201,
45565,2025-04-21 02:24:24,-1001135816549,,,,DI & CASELET 556,
45564,2025-04-21 01:34:42,-1001135816549,,,,C.N.A. 21-April-2025,
45563,2025-04-21 00:28:01,-1001135816549,,,,Good Morning SSA ✨,
45562,2025-04-20 14:35:28,-1001135816549,,,,"MONDAY (21.04.2025) TimeTable:

C1 NEW OFFLINE BATCH:
10:00am-11:00am ENG

C2 ONLINE BATCH:
9:15am-10:00am ENG 

MBA CET ONLINE BATCH : 
8:30am-9:15am - INTERVIEW PREPARATION ONLINE SESSION FOR MBA ASPIRANTS (Zoom)

OFFLINE SCHOLARSHIP BATCH :
8:00am-9:00am QA
9:30am-10:30am GA
12:00pm-1:00pm GUIDANCE SESSION - (Fatima ma'am)

SPEED BOOSTER SESSION:
6:00pm- 6:45pm C2 ONLINE

CONCEPT BOOSTER SESSION
4:00pm-5:00pm (Percentage:-1)

TELEGRAM LIVE:
7:00am-8:00am ENG (Reading+Vocab)
9:00am-10:00am ENG (Quizzes)
9:30am-11:00am QA (MAINS) 
9:30am-11:00am (Basic English)
2:00pm-3:30pm LR (PRE+MAINS)

ONLINE DOUBT CLEARING:
5:00pm-7:00pm Purandar Sir 

OFFLINE DOUBT CLEARING:
9:00am-10:00am Rahul Sir (Quant)
3:00pm-6:00pm Rukhsana Ma'am (Basic English)
4:30pm-6:30pm Isaak Sir (Basic English)",
45561,2025-04-20 13:30:32,-1001135816549,,,,"C.N.A. Weekly 
3rd Week - April 2025",
45560,2025-04-20 05:31:02,-1001135816549,,,,"📢 SSA's Basic English Beginners Group! 🎯

✨ Session Format ✨

📖 READING SESSION (9:30 - 10:15 AM)
✅ Novelette Reading & Summary
✅ 5 Articles for GST Writing
✅ Questions Based on Articles

📖 PRACTICE SESSION (10:15 - 11:00 AM)
✅ Reading Comprehension (RC)
✅ Parajumble 
✅ Cloze Test
✅ Miscellaneous English Questions

📚 Tip: Keep track of your progress by summarizing each session in your notebook!",
45559,2025-04-20 05:31:02,-1001135816549,,,,"📢 SSA QA & LR Telegram Group! 🎯

📅 Session Schedule (Monday to Friday):
⏰ QA : 09:30 AM – 11:00 AM 
⏰ LR  : 01:00 PM – 02:30 PM 

✨ Format of Sessions:
✅ Daily Practice Sessions:
🔹 Solve 15-20 tasks daily, structured to transition smoothly from basic to advanced levels.

✅ Collaborative Learning:
🔹 Students tag the question and post their solutions.
🔹 The admin will pin the first correct solution posted for easy reference.

✅ Skill Building:
🔹 Enhance speed, accuracy, and confidence to excel in competitive exams.

📌 Stay consistent, engage actively, and keep improving! 💪📚",
45558,2025-04-20 05:31:02,-1001135816549,,,,"📢 SSA English Learners Club 📢
✨ Session Format ✨

📖 READING SESSION (7:00 - 8:00 AM)
✅ Sorted News Articles: #01 - #10
✅ Synonyms: 15-20 words
✅ RC / Summary / GST Writing

📖  QUIZ SESSION (8:00 - 9:00 AM)
✅ Reading Comprehension (RC-2)
✅ Cloze Test
✅ Spot the Error
✅ Parajumble
✅ Double Fillers
✅ Idioms & Phrases/Word Swap/Word Usage/Match the Column

📚 Tip: Make sure to note down the daily analysis of each session in your notebook in the following format(https://t.me/c/1416332126/254749). 
Follow the session format for effective revision and progress tracking! ✅",
45557,2025-04-20 04:28:57,-1001135816549,,,,"SSA FIESTA 8 🎉

IN CONVERSATION with Ma'am  के बच्चे 👧🏻🧕 | HAFSAH & RIDHA | Inspiring Student Talk 2025 #ssa

https://youtu.be/31oEX5r5YGA",
45556,2025-04-20 03:41:12,-1001135816549,,,,"💥🍃 SSA CONCEPT BOOSTER 🍃💥
  ✍️ ROUND - 23rd (2nd Week) ✍️

💥 Weekly Schedule 💥
📅 21/04 (Monday) - 23/04 (Wednesday)
📌 Topic: PERCENTAGE✍️
⏰ Time: 04:00 - 05:00 PM

📅 24/04 (Thursday) - 26/04 (Saturday)
📌 Topic: Ration & Proportion
⏰ Time: 04:00 - 05:00 PM

🔉 Topics Sequence 🔉
✔️ Average
◆ Percentage
◆ Ratio & Proportion
◆ Ages
◆ Partnership
◆ Profit & Loss
◆  Mixture & Allegation
◆ Simple & Compound Interest
◆ Time & Work
◆ Time, Speed & Distance
◆ Boats & Streams
◆ Permutation & Combination
◆ Probability

📌 Note: Make sure to prepare/revise the topic notes before attending the session! ✅",
45555,2025-04-20 01:33:56,-1001135816549,,,,WEEKLY C.N.A. PDF AT 7:00 PM,
45554,2025-04-20 00:28:01,-1001135816549,,,,GOOD MORNING SSA ✨,
45553,2025-04-19 17:03:58,-1001135816549,,,,✨,
45552,2025-04-19 12:54:38,-1001135816549,,,,,
45551,2025-04-19 12:54:37,-1001135816549,,,,,
45550,2025-04-19 12:54:37,-1001135816549,,,,,
45549,2025-04-19 12:54:37,-1001135816549,,,,"🏆 ""Our results, our pride – a testament to excellence."" 🏆

🔥🔥 IBPS ASSISTANT UPDATED LIST-3 #287😍 🔥🔥",
45548,2025-04-19 12:53:51,-1001135816549,,,,,
45547,2025-04-19 12:53:51,-1001135816549,,,,,
45546,2025-04-19 12:53:51,-1001135816549,,,,,
45545,2025-04-19 12:53:51,-1001135816549,,,,,
45544,2025-04-19 12:53:51,-1001135816549,,,,,
45543,2025-04-19 12:53:51,-1001135816549,,,,,
45542,2025-04-19 12:53:51,-1001135816549,,,,,
45541,2025-04-19 12:53:51,-1001135816549,,,,,
45540,2025-04-19 12:53:51,-1001135816549,,,,,
45539,2025-04-19 12:53:50,-1001135816549,,,,"🏆 ""Our results, our pride – a testament to excellence."" 🏆

🔥🔥 IBPS ASSISTANT UPDATED LIST-2 #287😍 🔥🔥",
45538,2025-04-19 12:52:15,-1001135816549,,,,,
45537,2025-04-19 12:52:15,-1001135816549,,,,,
45536,2025-04-19 12:52:15,-1001135816549,,,,,
45535,2025-04-19 12:52:15,-1001135816549,,,,,
45534,2025-04-19 12:52:14,-1001135816549,,,,,
45533,2025-04-19 12:52:14,-1001135816549,,,,,
45532,2025-04-19 12:52:14,-1001135816549,,,,,
45531,2025-04-19 12:52:14,-1001135816549,,,,,
45530,2025-04-19 12:52:14,-1001135816549,,,,,
45529,2025-04-19 12:52:14,-1001135816549,,,,"🏆 ""Our results, our pride – a testament to excellence."" 🏆

🔥🔥 IBPS ASSISTANT UPDATED LIST-1 #287 😍🔥🔥",
45528,2025-04-19 12:11:40,-1001135816549,,,,🧐💪✍️,
45527,2025-04-19 12:05:26,-1001135816549,,,,,
45526,2025-04-19 12:05:26,-1001135816549,,,,,
45525,2025-04-19 12:05:26,-1001135816549,,,,,
45524,2025-04-19 12:05:26,-1001135816549,,,,,
45523,2025-04-19 12:05:26,-1001135816549,,,,,
45522,2025-04-19 12:05:25,-1001135816549,,,,"🏆 ""Our results, our pride – a testament to excellence."" 🏆

🔥🔥 IDBI UPDATED LIST-2 🔥🔥",
45521,2025-04-19 12:05:01,-1001135816549,,,,,
45520,2025-04-19 12:05:01,-1001135816549,,,,,
45519,2025-04-19 12:05:00,-1001135816549,,,,,
45518,2025-04-19 12:05:00,-1001135816549,,,,,
45517,2025-04-19 12:05:00,-1001135816549,,,,,
45516,2025-04-19 12:05:00,-1001135816549,,,,"🏆 ""Our results, our pride – a testament to excellence."" 🏆

🔥🔥 IDBI UPDATED LIST-1 🔥🔥",
45515,2025-04-19 12:02:09,-1001135816549,,,,,
45514,2025-04-19 12:02:09,-1001135816549,,,,,
45513,2025-04-19 12:02:09,-1001135816549,,,,,
45512,2025-04-19 12:02:09,-1001135816549,,,,,
45511,2025-04-19 12:02:09,-1001135816549,,,,,
45510,2025-04-19 12:02:09,-1001135816549,,,,"🏆 ""Our results, our pride – a testament to excellence."" 🏆

🔥🔥 IBPS PO UPDATED 🔥🔥",
45509,2025-04-19 11:42:46,-1001135816549,,,,,
45508,2025-04-19 11:42:45,-1001135816549,,,,,
45507,2025-04-19 11:42:45,-1001135816549,,,,"🏆 ""Our results, our pride – a testament to excellence."" 🏆

🔥🔥 IBPS SO 🔥🔥",
45506,2025-04-19 11:28:57,-1001135816549,,,,"SSA FIESTA 8 🎉

""From SSA Bench to RBI Badge!""

From SSA Student to Chief Guest 🎓 | Krishna Didwani’s Inspiring RBI Grade B Journey #ssa #motivation

https://youtu.be/OFsn4Govkrk",
45505,2025-04-19 10:25:17,-1001135816549,,,,✅ SBI PO MAINS EXAMINATION PATTERN,45497
45504,2025-04-19 04:30:17,-1001135816549,,,,"SSA FIESTA 8 🎉

🎙IN CONVERSATION with Swami Sir & Isaaq Sir Bites | SSA FIESTA 8 🎉#SSA #english #quant #motivation

https://youtu.be/HvdjAQx1nTs",
45503,2025-04-19 03:06:33,-1001135816549,,,,🔥 LIVE 🔥,45494
45502,2025-04-19 02:30:34,-1001135816549,,,,DI & CASELET 555,
45501,2025-04-19 02:28:58,-1001135816549,,,,QA BASIC TASK 200,
45500,2025-04-19 01:34:58,-1001135816549,,,,C.N.A. 19-April-2025,
45499,2025-04-19 00:28:01,-1001135816549,,,,Good Morning SSA ✨,
45498,2025-04-18 16:36:52,-1001135816549,,,,✨,
45497,2025-04-18 16:31:53,-1001135816549,,,,"❇️ SBI PO MAINS ADMIT CARD OUT

https://ibpsonline.ibps.in/sbiponov24/oeclb_apr25/login.php?appid=b4d9209386abe07c255bb9c1bf0a7451",
45496,2025-04-18 14:33:52,-1001135816549,,,,"SATURDAY (19.04.2025) TimeTable:

OFFLINE SCHOLARSHIP BATCH :
8:00am-9:00am QA
9:30am-10:30am GA

TELEGRAM LIVE:
7:00am-8:00am ENG (Reading+Vocab)
9:30am-11:00am QA (MAINS) 

ONLINE DOUBT CLEARING:
5:00pm-7:00pm Purandar Sir 

OFFLINE DOUBT CLEARING:
9:00am-10:00am Rahul Sir (QA)
1:00pm-4:00pm Swami Sir (QA&LR)
3:00pm-6:00pm Rukhsana Ma'am (Basic English)
4:30pm-6:30pm Isaak Sir (Basic English)",
45495,2025-04-18 11:28:58,-1001135816549,,,,"SSA FIESTA 8 🎉

Influential Victors - FEAT 2 | Rising Star's Journey to Success 🔥 | Motivational Story 2025 #ssa

https://youtu.be/afvxJbYtTG8",
45494,2025-04-18 09:29:53,-1001135816549,,,,"QUEST POD 103 | ENGLISH STUDY PLAN - SBI PO MAIN EXAM 2025 | FATIMA MA'AM #ssa #shubhamsir #english
_______________________________________
https://youtube.com/live/kQsEp01gdWc

https://youtube.com/live/kQsEp01gdWc
_______________________________________

📣 Tap on ""Notify Me"" to get live Notification 📣",
45493,2025-04-18 08:34:57,-1001135816549,,,,"⭐️ SSA TALK 20 |👑 MR. RAJESHWAR N. BASATWAR👑 | जमिनीवरचा तारा |  #ssa #motivation #education #business

https://youtu.be/UkQMEvHwKl0

https://youtu.be/UkQMEvHwKl0


MUST WATCH VIDEO 🔥🔥",
