message_id,date,sender_id,first_name,last_name,username,message,reply_to
9476,2025-04-23 14:37:37,-1001253045100,,,,,9475
9475,2025-04-23 14:36:52,-1001253045100,,,,https://youtu.be/P1QXTC37gEQ?si=wbowUWdVTzBcIL77,
9474,2025-04-21 14:53:20,-1001253045100,,,,,9473
9473,2025-04-21 14:52:41,-1001253045100,,,,https://youtu.be/eWpVdLLeTTk?si=0V-RamphA3YfE3YP,
9472,2025-04-19 14:30:54,-1001253045100,,,,,9471
9471,2025-04-19 14:30:46,-1001253045100,,,,https://youtu.be/4vTRriGWUYw?si=tmnxnrUJp8FFBY1m,
9470,2025-04-15 14:04:15,-1001253045100,,,,,9469
9469,2025-04-15 14:03:59,-1001253045100,,,,https://youtu.be/RyPgpuu7OPM?si=zO-x5TZc80mrEshj,
9468,2025-04-11 16:48:45,-1001253045100,,,,,9467
9467,2025-04-11 16:48:41,-1001253045100,,,,"My strong recommendations !!
Guys !! Whoever can come to delhi, must attend this 15 hours Offline mastery Bootcamp for SBI PO MAINS, taken by India’s best Aptitude teacher, Respected Pradeep Pandey Sir (Academic Head T.I.M.E. Delhi) himself…. You will learn ‘Quantastic’ approaches to solve the problems… Your chances to crack SBI PO Mains this time will increase by at least 100%…. Don’t forget to thank me later (after the sessions)….😀",
